"Analysis_Family","Run_ID","Scenario","Uncertainty_Structure","Conditional_Success_Rate","Discount_Rate","Final_Mediation_Resolution_Share","Case_Mix_Cost_Multiplier","Case_Mix_Time_Multiplier","Year","Mediation_Resolution_Share","Mediation_Resolved_Per_100_Cases","Mediation_Attempts_Per_100_Cases","Failed_Attempts_To_Trial_Per_100_Cases","Direct_To_Trial_Per_100_Cases","Trial_Resolved_Per_100_Cases","Mean_NPV_Savings_Per_100_Cases_USD","LB95_NPV_Savings_Per_100_Cases_USD","UB95_NPV_Savings_Per_100_Cases_USD","Mean_Months_Saved_Per_100_Cases","LB95_Months_Saved_Per_100_Cases","UB95_Months_Saved_Per_100_Cases","Mean_NPV_Savings_2000_Cases_USD","LB95_NPV_Savings_2000_Cases_USD","UB95_NPV_Savings_2000_Cases_USD","Mean_Years_Saved_2000_Cases","LB95_Years_Saved_2000_Cases","UB95_Years_Saved_2000_Cases"
"Illustrative paired case-mix sensitivity","RUN_068","High-income","fixed_horizon",0.95,0.05,0.75,0.5,0.5,7,0.678478246786729,68,71.578947368421,3.57894736842105,28.4210526315789,32,315442.983432107,706.245306674636,703323.546218862,444.58343333033,40.44265776,890.688513936802,6308859.66864215,14124.9061334927,14066470.9243772,740.972388883884,67.4044295999999,1484.48085656134
"Illustrative paired case-mix sensitivity","RUN_068","High-income","fixed_horizon",0.95,0.05,0.75,0.5,0.5,8,0.72154447609346,72,75.7894736842105,3.78947368421053,24.2105263157895,28,318093.764805486,712.180141184496,709233.828119861,470.735399996821,42.8216376282352,943.081955933084,6361875.29610971,14243.6028236899,14184676.5623972,784.558999994702,71.3693960470586,1571.80325988847
"Illustrative paired case-mix sensitivity","RUN_068","High-income","fixed_horizon",0.95,0.05,0.75,0.5,0.5,9,0.739208274022745,74,77.8947368421053,3.89473684210526,22.1052631578947,26,311361.621635,697.107545603905,694223.588371292,483.811383330064,44.0111275623529,969.278676931226,6227232.43270001,13942.1509120781,13884471.7674258,806.352305550106,73.3518792705881,1615.46446155204
"Illustrative paired case-mix sensitivity","RUN_068","High-income","fixed_horizon",0.95,0.05,0.75,0.5,0.5,10,0.745984289445429,75,78.9473684210526,3.94736842105263,21.0526315789474,25,300542.105825289,672.883731277898,670099.988775379,490.349374996688,44.6058725294117,982.377037430296,6010842.11650577,13457.674625558,13401999.7755076,817.248958327814,74.3431208823528,1637.29506238383
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,1,0.160791725977255,16,16.8421052631579,0.842105263157894,83.1578947368421,84,98337.5189302591,400.8789765712,218772.085863596,104.64011733755,10.2999556835748,206.694536983666,1966750.37860518,8017.579531424,4375441.71727192,174.400195562583,17.166592805958,344.490894972776
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,2,0.17845552390654,18,18.9473684210526,0.947368421052634,81.0526315789474,82,104971.833599917,1362.15802680558,234913.993531191,117.2292862418,8.73493927073808,235.050924068104,2099436.67199835,27243.1605361116,4698279.87062381,195.382143736333,14.5582321178968,391.751540113507
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,3,0.221521753213271,22,23.1578947368421,1.15789473684211,76.8421052631579,78,123337.592228683,-1750.91623521603,278570.121332626,142.013563359947,11.0169636747062,283.83163914231,2466751.84457367,-35018.3247043205,5571402.42665252,236.689272266579,18.3616061245104,473.05273190385
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,4,0.311364852821997,31,32.6315789473684,1.63157894736842,67.3684210526316,69,163601.982185082,3341.60877317553,366201.405804524,201.212402475729,14.7291861528493,401.218149338373,3272039.64370164,66832.1754635106,7324028.11609049,335.354004126215,24.5486435880822,668.696915563955
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,5,0.45,45,47.3684210526316,2.36842105263158,52.6315789473684,55,228626.872029801,2279.20249026658,504643.690552135,290.655612130974,22.4164971150072,584.760141947997,4572537.44059602,45584.0498053316,10092873.8110427,484.42602021829,37.3608285250121,974.600236579996
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,6,0.588635147178003,59,62.1052631578947,3.10526315789474,37.8947368421053,41,285723.35115497,-1543.48311826651,635044.514425627,382.628103099991,28.018692808165,770.309208865317,5714467.02309941,-30869.6623653302,12700890.2885125,637.713505166652,46.6978213469416,1283.84868144219
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,7,0.678478246786729,68,71.578947368421,3.57894736842105,28.4210526315789,32,314640.938075503,1590.34324102766,697154.902880578,440.870656915607,34.5277789275927,877.95121107589,6292818.76151006,31806.8648205533,13943098.0576116,734.784428192679,57.5462982126546,1463.25201845982
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,8,0.72154447609346,72,75.7894736842105,3.78947368421053,24.2105263157895,28,317830.557902368,5013.75511816998,700984.83095437,467.293897126629,36.6922812118828,938.76803574642,6356611.15804737,100275.1023634,14019696.6190874,778.823161877715,61.1538020198046,1564.6133929107
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,9,0.739208274022745,74,77.8947368421053,3.89473684210526,22.1052631578947,26,309161.660634394,1895.09111161554,692654.061101075,482.099740888661,38.6815974509442,957.106813693455,6183233.21268789,37901.8222323109,13853081.2220215,803.499568147769,64.469329084907,1595.17802282243
"Illustrative paired case-mix sensitivity","RUN_069","High-income","annual_independent",0.95,0.05,0.75,0.5,0.5,10,0.745984289445429,75,78.9473684210526,3.94736842105263,21.0526315789474,25,297411.102641365,2597.17486013187,664800.995704031,489.181943977665,39.1084553562851,974.400498787763,5948222.0528273,51943.4972026373,13296019.9140806,815.303239962775,65.1807589271418,1624.00083131294
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,1,0.160791725977255,16,16.8421052631579,0.842105263157894,83.1578947368421,84,175953.31236689,33072.3929827142,355970.617868761,184.935847987716,48.1027688735539,337.355939496038,3519066.2473378,661447.859654285,7119412.35737522,308.226413312859,80.1712814559232,562.259899160064
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,2,0.17845552390654,18,18.9473684210526,0.947368421052634,81.0526315789474,82,188521.406107382,35434.7067671938,381397.090573673,208.05282898618,54.1156149827481,379.525431933043,3770428.12214765,708694.135343876,7627941.81147345,346.754714976967,90.1926916379136,632.542386555072
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,3,0.221521753213271,22,23.1578947368421,1.15789473684211,76.8421052631579,78,219442.906580023,41246.7486178976,443954.285323852,254.286790983107,66.1413072011366,463.864416807053,4388858.13160045,824934.972357951,8879085.70647703,423.811318305178,110.235512001894,773.107361345088
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,4,0.311364852821997,31,32.6315789473684,1.63157894736842,67.3684210526316,69,294490.480691806,55352.7795305118,595782.807144563,358.313205476199,93.1991146925107,653.627132773574,5889809.61383613,1107055.59061024,11915656.1428913,597.188675793665,155.331857820851,1089.37855462262
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,5,0.45,45,47.3684210526316,2.36842105263158,52.6315789473684,55,407129.696808946,76524.5799960993,823662.867020133,520.132072465449,135.28903745687,948.813579832608,8142593.93617893,1530491.59992199,16473257.3404027,866.886787442415,225.481729094784,1581.35596638768
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,6,0.588635147178003,59,62.1052631578947,3.10526315789474,37.8947368421053,41,508373.589666197,95554.5020057114,1028489.08262831,681.950939454699,177.37896022123,1244.00002689164,10167471.7933239,1911090.04011423,20569781.6525663,1136.58489909116,295.631600368717,2073.33337815273
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,7,0.678478246786729,68,71.578947368421,3.57894736842105,28.4210526315789,32,558021.050803898,104886.297601104,1128930.71216667,785.977353947788,204.436767712604,1433.76274285816,11160421.016078,2097725.95202207,22578614.2433334,1309.96225657965,340.727946187674,2389.60457143027
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,8,0.72154447609346,72,75.7894736842105,3.78947368421053,24.2105263157895,28,562710.303331661,105767.695059936,1138417.52487396,832.211315944721,216.462459930993,1518.10172773217,11254206.0666332,2115353.90119873,22768350.4974791,1387.01885990787,360.770766551654,2530.16954622029
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,9,0.739208274022745,74,77.8947368421053,3.89473684210526,22.1052631578947,26,550801.090562736,103529.225323218,1114324.03228403,855.328296943182,222.475306040187,1560.27122016918,11016021.8112547,2070584.50646436,22286480.6456806,1425.54716157197,370.792176733645,2600.4520336153
"Illustrative paired case-mix sensitivity","RUN_070","High-income","fixed_horizon",0.95,0.05,0.75,0.75,0.75,10,0.745984289445429,75,78.9473684210526,3.94736842105263,21.0526315789474,25,531661.284326965,99931.6846749211,1075602.34776451,866.886787442411,225.481729094784,1581.35596638768,10633225.6865393,1998633.69349842,21512046.9552902,1444.81131240402,375.80288182464,2635.5932773128
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,1,0.160791725977255,16,16.8421052631579,0.842105263157894,83.1578947368421,84,174281.440710095,33285.0092125512,351553.229938716,185.108419874742,49.2802250076856,333.533157254905,3485628.81420189,665700.184251024,7031064.59877432,308.51403312457,82.1337083461427,555.888595424842
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,2,0.17845552390654,18,18.9473684210526,0.947368421052634,81.0526315789474,82,186154.168333443,37037.7207894903,377771.62370074,207.398374059586,51.7056301469965,377.81446876169,3723083.36666886,740754.415789807,7555432.47401479,345.663956765977,86.1760502449942,629.690781269484
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,3,0.221521753213271,22,23.1578947368421,1.15789473684211,76.8421052631579,78,218429.593312659,38065.5241377809,444401.820828196,251.630134095496,64.7930100957712,458.517654887427,4368591.86625318,761310.482755618,8888036.41656391,419.383556825827,107.988350159619,764.196091479045
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,4,0.311364852821997,31,32.6315789473684,1.63157894736842,67.3684210526316,69,290167.556399729,57570.6506354112,585115.966804566,356.336390929686,87.1269477910548,647.667661022955,5803351.12799457,1151413.01270822,11702319.3360913,593.89398488281,145.211579651758,1079.44610170492
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,5,0.45,45,47.3684210526316,2.36842105263158,52.6315789473684,55,404735.514994545,79943.5483637607,810159.982452917,515.005158994638,129.410556497281,941.256486373843,8094710.29989089,1598870.96727521,16203199.6490583,858.34193165773,215.684260828801,1568.76081062307
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,6,0.588635147178003,59,62.1052631578947,3.10526315789474,37.8947368421053,41,505912.786896102,95026.9767789024,1024164.12895097,677.716910628797,165.81345600398,1239.32406223514,10118255.737922,1900539.53557805,20483282.5790194,1129.52818438133,276.355760006634,2065.54010372523
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,7,0.678478246786729,68,71.578947368421,3.57894736842105,28.4210526315789,32,557186.119322289,109067.931567939,1118212.52009648,781.033612348652,198.084264093367,1415.62762902696,11143722.3864458,2181358.63135878,22364250.4019297,1301.72268724775,330.140440155611,2359.37938171159
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,8,0.72154447609346,72,75.7894736842105,3.78947368421053,24.2105263157895,28,562351.028612411,112346.47162776,1130613.53513254,827.421582591458,207.637895057474,1509.68804118352,11247020.5722482,2246929.4325552,22612270.7026507,1379.03597098576,346.063158429123,2516.14673530587
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,9,0.739208274022745,74,77.8947368421053,3.89473684210526,22.1052631578947,26,547531.66636575,104479.838941823,1110404.46633944,852.900172757763,213.299191565017,1552.34458183459,10950633.327315,2089596.77883645,22208089.3267888,1421.50028792961,355.498652608361,2587.24096972431
"Illustrative paired case-mix sensitivity","RUN_071","High-income","annual_independent",0.95,0.05,0.75,0.75,0.75,10,0.745984289445429,75,78.9473684210526,3.94736842105263,21.0526315789474,25,526980.288585868,103005.554630677,1068151.3569439,865.502889933161,213.222417609851,1569.27291216247,10539605.7717174,2060111.09261354,21363027.138878,1442.50481655527,355.370696016419,2615.45485360412
"Illustrative paired case-mix sensitivity","RUN_072","High-income","fixed_horizon",0.95,0.05,0.75,1,1,1,0.160791725977255,16,16.8421052631579,0.842105263157894,83.1578947368421,84,252442.208977754,63544.8234601673,490610.11726541,265.26382930947,86.040767749321,465.690696968549,5048844.17955507,1270896.46920335,9812202.34530821,442.106382182449,143.401279582202,776.151161614248
"Illustrative paired case-mix sensitivity","RUN_072","High-income","fixed_horizon",0.95,0.05,0.75,1,1,2,0.17845552390654,18,18.9473684210526,0.947368421052634,81.0526315789474,82,270473.795333309,68083.7394216079,525653.697070083,298.421807973152,96.795863717986,523.902034089617,5409475.90666617,1361674.78843216,10513073.9414017,497.369679955254,161.326439529977,873.170056816029
"Illustrative paired case-mix sensitivity","RUN_072","High-income","fixed_horizon",0.95,0.05,0.75,1,1,3,0.221521753213271,22,23.1578947368421,1.15789473684211,76.8421052631579,78,314837.2220811,79250.9136124536,611872.028335546,364.737765300523,118.306055655316,640.324708331755,6296744.441622,1585018.27224907,12237440.5667109,607.896275500871,197.176759425527,1067.20784721959
"Illustrative paired case-mix sensitivity","RUN_072","High-income","fixed_horizon",0.95,0.05,0.75,1,1,4,0.311364852821997,31,32.6315789473684,1.63157894736842,67.3684210526316,69,422508.826169438,106354.039912816,821126.964432983,513.948669287099,166.703987514309,902.275725376563,8450176.52338877,2127080.79825633,16422539.2886597,856.581115478499,277.839979190516,1503.79287562761
"Illustrative paired case-mix sensitivity","RUN_072","High-income","fixed_horizon",0.95,0.05,0.75,1,1,5,0.45,45,47.3684210526316,2.36842105263158,52.6315789473684,55,584113.584566047,147033.234902511,1135198.56834053,746.054519932885,241.989659294965,1309.75508522404,11682271.6913209,2940664.69805023,22703971.3668106,1243.42419988814,403.316098824942,2182.92514204007
"Illustrative paired case-mix sensitivity","RUN_072","High-income","fixed_horizon",0.95,0.05,0.75,1,1,6,0.588635147178003,59,62.1052631578947,3.10526315789474,37.8947368421053,41,729369.34369094,183597.055222183,1417496.6250178,978.160370578669,317.275331075621,1717.23444507152,14587386.8738188,3671941.10444367,28349932.5003561,1630.26728429778,528.792218459368,2862.05740845254
"Illustrative paired case-mix sensitivity","RUN_072","High-income","fixed_horizon",0.95,0.05,0.75,1,1,7,0.678478246786729,68,71.578947368421,3.57894736842105,28.4210526315789,32,800599.118175685,201527.033980766,1555928.49880889,1127.37127456524,365.673262934614,1979.18546211633,16011982.3635137,4030540.67961533,31118569.9761778,1878.95212427541,609.455438224357,3298.64243686055
"Illustrative paired case-mix sensitivity","RUN_072","High-income","fixed_horizon",0.95,0.05,0.75,1,1,8,0.72154447609346,72,75.7894736842105,3.78947368421053,24.2105263157895,28,807326.841857834,203220.538468,1569003.52821064,1193.68723189261,387.183454871944,2095.60813635847,16146536.8371567,4064410.76935999,31380070.5642129,1989.47871982102,645.305758119907,3492.68022726412
"Illustrative paired case-mix sensitivity","RUN_072","High-income","fixed_horizon",0.95,0.05,0.75,1,1,9,0.739208274022745,74,77.8947368421053,3.89473684210526,22.1052631578947,26,790240.55949047,198919.574690899,1535797.10433317,1226.8452105563,397.93855084061,2153.81947347954,15804811.1898094,3978391.49381798,30715942.0866634,2044.74201759383,663.230918067682,3589.6991224659
